t,com,arr,sexe,age,gs,pays,dest,trans,sect,nat,w
F,68066,682,H,30-44,cadres,DE,AL3,voiture,public_sante,etr,3.68
F,68066,682,H,30-44,cadres,DE,AL6,voiture,commerce_services,etr,3.74
F,68066,682,H,30-44,cadres,DE,ALW,voiture,industrie,fr,3.21
F,68066,682,H,30-44,cadres,autre,LU3,voiture,commerce_services,fr,1.27
F,68066,682,H,30-44,employes,CH,SU1,voiture,commerce_services,fr,1.24
F,68066,682,H,30-44,employes,CH,SU6,voiture,commerce_services,fr,7.65
F,68066,682,H,30-44,employes,CH,SU7,voiture,commerce_services,fr,3.68
F,68066,682,H,30-44,employes,DE,AL3,voiture,commerce_services,etr,1.46
F,68066,682,H,30-44,ouvriers,CH,SU4,voiture,industrie,fr,3.73
F,68066,682,H,30-44,ouvriers,CH,SU6,voiture,commerce_services,fr,6.94
F,68066,682,H,30-44,ouvriers,CH,SU6,voiture,construction,fr,4.34
F,68066,682,H,30-44,ouvriers,CH,SU7,voiture,commerce_services,fr,3.73
F,68066,682,H,30-44,ouvriers,CH,SU8,voiture,construction,fr,1.32
F,68066,682,H,30-44,ouvriers,CH,SU9,voiture,commerce_services,fr,3.48
F,68066,682,H,30-44,ouvriers,CH,SUD,voiture,construction,etr,1.33
F,68066,682,H,30-44,ouvriers,DE,AL3,voiture,commerce_services,fr,3.92
F,68066,682,H,30-44,ouvriers,DE,AL3,voiture,construction,etr,1.32
F,68066,682,H,30-44,ouvriers,DE,AL6,voiture,construction,etr,3.74
F,68066,682,H,30-44,prof_inter,CH,SU5,voiture,industrie,fr,1.33
F,68066,682,H,30-44,prof_inter,CH,SU6,tc,commerce_services,fr,7.26
F,68066,682,H,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,5.06
F,68066,682,H,30-44,prof_inter,CH,SU8,marche,public_sante,fr,4.17
F,68066,682,H,30-44,prof_inter,CH,SU8,voiture,commerce_services,fr,3.38
F,68066,682,H,30-44,prof_inter,CH,SU8,voiture,industrie,fr,1.34
F,68066,682,H,30-44,prof_inter,DE,AL3,voiture,commerce_services,fr,3.46
F,68066,682,H,30-44,prof_inter,DE,AL3,voiture,industrie,fr,4.34
F,68066,682,H,30-44,prof_inter,autre,nd,aucun,commerce_services,etr,1.27
F,68066,682,H,45-54,artisans,DE,AL3,voiture,commerce_services,fr,3.93
F,68066,682,H,45-54,cadres,CH,SU2,voiture,construction,fr,1.27
F,68066,682,H,45-54,cadres,CH,SU6,tc,commerce_services,etr,3.52
F,68066,682,H,45-54,cadres,CH,SU6,tc,commerce_services,fr,7.19
F,68066,682,H,45-54,cadres,CH,SU6,tc,industrie,fr,3.35
F,68066,682,H,45-54,cadres,CH,SU6,voiture,commerce_services,etr,1.33
F,68066,682,H,45-54,cadres,CH,SU6,voiture,industrie,fr,3.73
F,68066,682,H,45-54,cadres,CH,SU7,tc,public_sante,etr,4.28
F,68066,682,H,45-54,cadres,CH,SU8,voiture,industrie,fr,1.27
F,68066,682,H,45-54,cadres,DE,AL3,voiture,commerce_services,fr,14.62
F,68066,682,H,45-54,cadres,DE,AL3,voiture,industrie,fr,3.52
F,68066,682,H,45-54,cadres,DE,AL3,voiture,public_sante,fr,3.92
F,68066,682,H,45-54,ouvriers,CH,SU6,voiture,construction,fr,3.49
F,68066,682,H,45-54,ouvriers,CH,SU7,voiture,commerce_services,fr,8.1
F,68066,682,H,45-54,ouvriers,CH,SU7,voiture,construction,etr,4.18
F,68066,682,H,45-54,ouvriers,CH,SU7,voiture,industrie,fr,8.18
F,68066,682,H,45-54,ouvriers,DE,AL3,voiture,commerce_services,fr,9.76
F,68066,682,H,45-54,ouvriers,DE,AL3,voiture,industrie,fr,8.64
F,68066,682,H,45-54,ouvriers,DE,AL3,voiture,public_sante,etr,4.34
F,68066,682,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,1.27
F,68066,682,H,45-54,prof_inter,CH,SU6,voiture,public_sante,fr,4.65
F,68066,682,H,55+,cadres,CH,SU4,voiture,industrie,etr,3.63
F,68066,682,H,55+,cadres,CH,SU6,tc,commerce_services,etr,3.73
F,68066,682,H,55+,cadres,CH,SU6,voiture,industrie,fr,3.62
F,68066,682,H,55+,cadres,CH,SU8,tc,commerce_services,fr,4.01
F,68066,682,H,55+,cadres,CH,SUC,tc,commerce_services,fr,4.05
F,68066,682,H,55+,cadres,DE,AL2,voiture,commerce_services,fr,3.75
F,68066,682,H,55+,cadres,DE,AL3,voiture,commerce_services,fr,1.27
F,68066,682,H,55+,cadres,DE,AL3,voiture,industrie,fr,3.33
F,68066,682,H,55+,cadres,autre,nd,voiture,commerce_services,fr,3.49
F,68066,682,H,55+,cadres,autre,nd,voiture,public_sante,etr,8.23
F,68066,682,H,55+,employes,CH,SU2,tc,commerce_services,fr,1.27
F,68066,682,H,55+,employes,CH,SU6,voiture,commerce_services,fr,3.68
F,68066,682,H,55+,employes,DE,AL3,voiture,commerce_services,etr,3.62
F,68066,682,H,55+,employes,DE,AL3,voiture,public_sante,fr,3.4
F,68066,682,H,55+,ouvriers,CH,SU6,voiture,commerce_services,etr,3.21
F,68066,682,H,55+,ouvriers,CH,SU6,voiture,public_sante,fr,3.48
F,68066,682,H,55+,ouvriers,CH,SU8,voiture,commerce_services,fr,4.25
F,68066,682,H,55+,ouvriers,DE,AL3,voiture,commerce_services,etr,3.43
F,68066,682,H,55+,ouvriers,DE,AL3,voiture,construction,etr,3.71
F,68066,682,H,55+,ouvriers,DE,AL3,voiture,industrie,fr,24.15
F,68066,682,H,55+,ouvriers,DE,ALA,voiture,industrie,fr,3.43
F,68066,682,H,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,3.75
F,68066,682,H,55+,prof_inter,CH,SU9,voiture,industrie,fr,3.96
F,68066,682,H,55+,prof_inter,DE,AL3,voiture,industrie,fr,11.4
F,68066,682,H,55+,prof_inter,DE,AL3,voiture,public_sante,etr,3.34
F,68067,681,F,30-44,ouvriers,CH,SU9,voiture,construction,etr,5.07
F,68067,681,F,30-44,prof_inter,CH,SU6,voiture,industrie,fr,5.05
F,68067,681,F,45-54,employes,CH,SU6,voiture,public_sante,fr,5.04
F,68067,681,F,45-54,ouvriers,CH,SUD,voiture,industrie,fr,5.04
F,68067,681,F,45-54,prof_inter,CH,SU6,voiture,commerce_services,fr,5.05
F,68067,681,F,45-54,prof_inter,CH,SUA,tc,commerce_services,fr,5.04
F,68067,681,F,55+,cadres,CH,SU6,voiture,commerce_services,fr,5.05
F,68067,681,F,55+,employes,CH,SUD,voiture,public_sante,fr,5.05
F,68067,681,H,30-44,ouvriers,CH,SUD,voiture,commerce_services,fr,5.05
F,68067,681,H,30-44,ouvriers,CH,SUD,voiture,industrie,fr,5.07
F,68067,681,H,30-44,prof_inter,CH,SU7,voiture,industrie,fr,5.05
F,68067,681,H,30-44,prof_inter,CH,SUB,voiture,commerce_services,fr,5.01
F,68067,681,H,30-44,prof_inter,CH,SUD,voiture,industrie,fr,5.07
F,68067,681,H,45-54,artisans,CH,SUD,voiture,commerce_services,fr,5.05
F,68067,681,H,45-54,ouvriers,CH,SU2,voiture,commerce_services,fr,5.07
F,68067,681,H,45-54,prof_inter,CH,SU5,tc,industrie,fr,5.04
F,68067,681,H,55+,ouvriers,CH,SUD,voiture,industrie,fr,5.02
F,68067,681,H,55+,prof_inter,CH,SU9,tc,commerce_services,fr,5.02
F,68068,681,F,30-44,prof_inter,CH,SUD,voiture,commerce_services,fr,5.22
F,68068,681,F,45-54,prof_inter,DE,AL3,voiture,industrie,fr,5.07
F,68068,681,H,15-29,ouvriers,CH,SU7,voiture,industrie,fr,5.22
F,68068,681,H,30-44,ouvriers,CH,SU6,deux_roues,commerce_services,fr,5.07
F,68068,681,H,30-44,ouvriers,CH,SUD,voiture,commerce_services,fr,5.22
F,68068,681,H,30-44,prof_inter,CH,SUD,voiture,commerce_services,fr,5.07
F,68068,681,H,30-44,prof_inter,DE,AL3,voiture,commerce_services,fr,4.78
F,68068,681,H,45-54,ouvriers,CH,SU5,voiture,industrie,fr,4.92
F,68068,681,H,45-54,ouvriers,CH,SU8,voiture,construction,fr,4.92
F,68068,681,H,45-54,prof_inter,CH,SU6,voiture,commerce_services,fr,5.07
F,68068,681,H,45-54,prof_inter,CH,SUD,voiture,industrie,fr,4.78
F,68068,681,H,55+,ouvriers,CH,SU5,voiture,commerce_services,fr,10.14
F,68068,681,H,55+,ouvriers,CH,SU6,voiture,construction,fr,10.01
F,68069,682,F,15-29,employes,DE,AL3,voiture,construction,fr,4.86
F,68069,682,F,30-44,ouvriers,DE,AL3,voiture,industrie,etr,5.07
F,68069,682,F,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,10.07
F,68069,682,F,45-54,employes,DE,AL3,voiture,commerce_services,fr,5.07
F,68069,682,F,45-54,employes,DE,AL3,voiture,industrie,fr,5.0
F,68069,682,F,45-54,prof_inter,DE,AL3,voiture,industrie,fr,5.14
F,68069,682,F,55+,ouvriers,DE,AL2,voiture,industrie,fr,5.14
F,68069,682,H,30-44,prof_inter,CH,SU6,voiture,industrie,fr,5.0
F,68069,682,H,45-54,ouvriers,DE,AL3,voiture,agriculture,fr,5.07
F,68069,682,H,45-54,ouvriers,DE,AL3,voiture,commerce_services,fr,5.14
F,68069,682,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,5.14
F,68069,682,H,55+,ouvriers,CH,SU7,voiture,industrie,fr,5.14
F,68069,682,H,55+,ouvriers,DE,AL3,voiture,industrie,fr,5.21
F,68071,681,H,15-29,ouvriers,CH,SUD,voiture,industrie,fr,4.57
F,68071,681,H,30-44,ouvriers,CH,SU2,voiture,industrie,fr,4.65
F,68071,681,H,30-44,prof_inter,CH,SU7,voiture,construction,fr,4.81
F,68071,681,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,4.65
F,68072,684,F,15-29,cadres,CH,SU7,voiture,commerce_services,fr,4.8
F,68072,684,F,15-29,employes,CH,SU7,voiture,industrie,fr,5.18
F,68072,684,F,30-44,cadres,CH,SU1,aucun,commerce_services,fr,5.18
F,68072,684,F,30-44,cadres,CH,SU6,tc,construction,fr,5.18
F,68072,684,F,30-44,cadres,CH,SU6,voiture,industrie,fr,8.58
F,68072,684,F,30-44,employes,CH,SU6,tc,commerce_services,fr,4.45
F,68072,684,F,30-44,employes,CH,SU6,voiture,commerce_services,etr,4.13
F,68072,684,F,30-44,employes,CH,SU6,voiture,commerce_services,fr,4.8
F,68072,684,F,30-44,prof_inter,CH,SU6,voiture,industrie,fr,5.59
F,68072,684,F,30-44,prof_inter,CH,SU7,voiture,commerce_services,fr,4.45
F,68072,684,F,45-54,cadres,CH,SU6,tc,industrie,fr,4.8
F,68072,684,F,45-54,cadres,CH,SU6,voiture,commerce_services,fr,4.45
F,68072,684,F,45-54,cadres,CH,SU7,voiture,commerce_services,fr,4.45
F,68072,684,F,45-54,employes,CH,SU6,voiture,commerce_services,fr,9.63
F,68072,684,F,45-54,prof_inter,CH,SU9,voiture,public_sante,fr,4.45
F,68072,684,F,55+,cadres,CH,SU6,tc,commerce_services,fr,5.18
F,68072,684,F,55+,prof_inter,CH,SU6,voiture,commerce_services,fr,5.18
F,68072,684,H,15-29,ouvriers,CH,SU6,voiture,construction,fr,5.18
F,68072,684,H,30-44,cadres,CH,SU1,aucun,commerce_services,fr,5.18
F,68072,684,H,30-44,cadres,CH,SU6,voiture,industrie,fr,4.45
F,68072,684,H,30-44,cadres,CH,SU7,voiture,commerce_services,fr,4.8
F,68072,684,H,30-44,employes,CH,SU6,voiture,industrie,fr,4.45
F,68072,684,H,30-44,ouvriers,CH,SU7,voiture,commerce_services,fr,9.26
F,68072,684,H,30-44,ouvriers,CH,SU7,voiture,construction,etr,4.8
F,68072,684,H,30-44,prof_inter,CH,SU2,voiture,industrie,fr,5.59
F,68072,684,H,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,3.55
F,68072,684,H,30-44,prof_inter,CH,SU7,voiture,commerce_services,fr,5.18
F,68072,684,H,45-54,cadres,CH,SU6,tc,industrie,fr,4.8
F,68072,684,H,45-54,cadres,CH,SU6,voiture,industrie,fr,4.45
F,68072,684,H,45-54,cadres,CH,SU7,voiture,commerce_services,fr,4.8
F,68072,684,H,45-54,ouvriers,CH,SU6,voiture,industrie,fr,9.63
F,68072,684,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,9.61
F,68072,684,H,55+,artisans,DE,AL3,voiture,commerce_services,fr,5.18
F,68072,684,H,55+,cadres,CH,SU6,tc,commerce_services,fr,10.36
F,68072,684,H,55+,cadres,CH,SU7,voiture,commerce_services,fr,5.18
F,68072,684,H,55+,ouvriers,CH,SU6,voiture,commerce_services,fr,5.18
F,68072,684,H,55+,prof_inter,CH,SU6,voiture,commerce_services,fr,5.18
F,68072,684,H,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,4.8
F,68072,684,H,55+,prof_inter,CH,SU7,voiture,industrie,fr,5.18
F,68074,681,F,15-29,cadres,CH,SUD,voiture,industrie,fr,4.88
F,68074,681,F,15-29,employes,CH,SUD,voiture,industrie,fr,4.88
F,68074,681,F,30-44,cadres,CH,SUD,voiture,commerce_services,fr,4.88
F,68074,681,F,30-44,employes,CH,SUD,voiture,commerce_services,fr,4.88
F,68074,681,F,30-44,ouvriers,CH,SU6,voiture,commerce_services,etr,4.88
F,68074,681,F,30-44,ouvriers,CH,SUD,voiture,industrie,fr,4.88
F,68074,681,F,30-44,prof_inter,CH,SUD,voiture,public_sante,fr,4.88
F,68074,681,F,55+,ouvriers,CH,SU8,voiture,industrie,fr,4.88
F,68074,681,F,55+,prof_inter,CH,SU6,voiture,industrie,fr,4.88
F,68074,681,H,15-29,employes,CH,SUD,voiture,construction,etr,4.88
F,68074,681,H,15-29,ouvriers,CH,SUD,voiture,commerce_services,fr,4.88
F,68074,681,H,30-44,ouvriers,CH,SU5,voiture,industrie,fr,4.88
F,68074,681,H,30-44,ouvriers,CH,SUD,voiture,industrie,etr,4.88
F,68074,681,H,30-44,ouvriers,CH,SUD,voiture,industrie,fr,9.76
F,68074,681,H,30-44,prof_inter,CH,SU7,voiture,commerce_services,fr,4.88
F,68074,681,H,30-44,prof_inter,CH,SU7,voiture,construction,fr,4.88
F,68074,681,H,45-54,ouvriers,CH,SU7,voiture,construction,fr,4.88
F,68074,681,H,45-54,ouvriers,CH,SUD,voiture,construction,etr,4.88
F,68074,681,H,45-54,ouvriers,CH,SUD,voiture,industrie,fr,4.88
F,68074,681,H,55+,ouvriers,CH,SU7,voiture,commerce_services,fr,4.88
F,68075,681,F,30-44,cadres,CH,SU6,voiture,commerce_services,fr,4.91
F,68075,681,F,30-44,employes,CH,SU5,voiture,industrie,fr,4.82
F,68075,681,F,30-44,employes,CH,SU6,voiture,industrie,fr,9.91
F,68075,681,F,30-44,employes,CH,SU7,voiture,commerce_services,fr,9.73
F,68075,681,F,45-54,ouvriers,CH,SU6,voiture,commerce_services,fr,4.82
F,68075,681,F,45-54,ouvriers,CH,SU7,voiture,commerce_services,fr,9.64
F,68075,681,F,55+,employes,CH,SU9,voiture,public_sante,fr,4.91
F,68075,681,F,55+,ouvriers,CH,SU7,voiture,industrie,fr,4.82
F,68075,681,F,55+,prof_inter,CH,SU6,voiture,commerce_services,fr,4.73
F,68075,681,F,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,5.0
F,68075,681,H,15-29,cadres,CH,SU7,voiture,commerce_services,fr,4.91
F,68075,681,H,15-29,employes,CH,SU6,voiture,industrie,fr,4.82
F,68075,681,H,15-29,ouvriers,CH,SU3,voiture,industrie,fr,5.28
F,68075,681,H,15-29,ouvriers,CH,SU6,voiture,commerce_services,fr,5.0
F,68075,681,H,15-29,ouvriers,CH,SU7,voiture,construction,fr,5.0
F,68075,681,H,30-44,cadres,CH,SU6,voiture,commerce_services,fr,4.91
F,68075,681,H,30-44,employes,CH,SU6,voiture,commerce_services,fr,14.72
F,68075,681,H,30-44,ouvriers,CH,SU6,voiture,industrie,fr,4.73
F,68075,681,H,30-44,ouvriers,CH,SU7,voiture,commerce_services,fr,4.82
F,68075,681,H,30-44,ouvriers,CH,SU8,voiture,industrie,fr,5.28
F,68075,681,H,30-44,prof_inter,CH,SUD,voiture,industrie,fr,4.91
F,68075,681,H,45-54,cadres,CH,SU6,voiture,industrie,fr,5.0
F,68075,681,H,45-54,cadres,CH,SU6,voiture,public_sante,fr,4.82
F,68075,681,H,45-54,ouvriers,CH,SU7,voiture,industrie,fr,5.09
F,68075,681,H,45-54,prof_inter,CH,SU6,tc,public_sante,fr,5.09
F,68075,681,H,55+,ouvriers,CH,SU7,voiture,industrie,fr,9.81
F,68075,681,H,55+,ouvriers,CH,SUD,voiture,commerce_services,fr,9.64
F,68076,682,F,15-29,cadres,DE,AL3,voiture,commerce_services,etr,4.8
F,68076,682,F,30-44,employes,CH,SU6,tc,commerce_services,fr,5.57
F,68076,682,F,30-44,employes,DE,AL3,voiture,commerce_services,fr,5.04
F,68076,682,F,45-54,ouvriers,DE,AL3,voiture,industrie,fr,5.04
F,68076,682,F,55+,employes,DE,AL3,voiture,public_sante,etr,4.8
F,68076,682,H,55+,ouvriers,DE,AL3,voiture,commerce_services,etr,4.8
F,68076,682,H,55+,prof_inter,DE,AL3,voiture,industrie,fr,4.8
F,68077,681,F,30-44,employes,CH,SUD,voiture,commerce_services,fr,5.19
F,68077,681,H,30-44,cadres,CH,SU6,voiture,public_sante,fr,5.19
F,68077,681,H,45-54,cadres,CH,SU7,voiture,public_sante,fr,5.19
F,68077,681,H,45-54,ouvriers,CH,SU6,voiture,commerce_services,fr,5.19
F,68077,681,H,45-54,ouvriers,CH,SU7,voiture,industrie,fr,5.19
F,68077,681,H,55+,ouvriers,CH,SU5,voiture,industrie,fr,5.19
F,68077,681,H,55+,ouvriers,CH,SU6,voiture,construction,fr,5.19
F,68078,682,F,45-54,employes,CH,SU6,voiture,public_sante,fr,5.05
F,68078,682,H,15-29,ouvriers,CH,SU6,voiture,construction,etr,5.18
F,68078,682,H,45-54,cadres,CH,SU7,voiture,commerce_services,etr,5.18
F,68078,682,H,45-54,cadres,CH,SU9,voiture,industrie,fr,5.18
F,68078,682,H,45-54,cadres,DE,AL3,voiture,industrie,fr,5.05
F,68078,682,H,55+,cadres,CH,SU6,tc,commerce_services,fr,4.94
F,68078,682,H,55+,cadres,DE,AL3,voiture,commerce_services,fr,5.18
F,68079,681,F,30-44,ouvriers,CH,SUD,voiture,industrie,fr,5.04
F,68079,681,F,55+,ouvriers,CH,SU6,voiture,industrie,fr,5.04
F,68079,681,H,30-44,ouvriers,CH,SUD,voiture,commerce_services,fr,5.04
F,68079,681,H,30-44,ouvriers,CH,SUD,voiture,industrie,fr,5.04
F,68079,681,H,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,5.04
F,68080,681,F,45-54,employes,CH,SU6,voiture,public_sante,fr,4.99
F,68080,681,F,55+,ouvriers,CH,SU7,voiture,industrie,fr,4.13
F,68080,681,H,30-44,ouvriers,CH,SU6,voiture,industrie,fr,5.48
F,68080,681,H,30-44,ouvriers,CH,SU7,voiture,commerce_services,fr,5.48
F,68080,681,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,4.99
F,68080,681,H,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,4.54
F,68081,681,F,30-44,prof_inter,CH,SU5,tc,public_sante,fr,4.9
F,68081,681,F,45-54,ouvriers,CH,SUD,voiture,industrie,fr,4.9
F,68081,681,H,15-29,ouvriers,CH,SU6,voiture,agriculture,etr,4.98
F,68081,681,H,45-54,employes,CH,SU6,voiture,commerce_services,fr,4.98
F,68081,681,H,45-54,ouvriers,CH,SU6,voiture,commerce_services,fr,4.94
F,68082,686,F,30-44,employes,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,F,30-44,ouvriers,CH,SU6,voiture,industrie,fr,9.95
F,68082,686,F,30-44,ouvriers,DE,AL3,voiture,commerce_services,fr,4.97
F,68082,686,F,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,9.95
F,68082,686,F,45-54,cadres,CH,SU6,voiture,commerce_services,fr,9.95
F,68082,686,F,45-54,employes,CH,SU1,voiture,public_sante,fr,4.97
F,68082,686,F,45-54,employes,CH,SU6,tc,commerce_services,fr,4.97
F,68082,686,F,45-54,employes,CH,SU6,voiture,commerce_services,fr,14.92
F,68082,686,F,45-54,ouvriers,DE,AL3,voiture,industrie,fr,9.95
F,68082,686,F,45-54,prof_inter,DE,AL3,voiture,public_sante,fr,4.97
F,68082,686,F,55+,employes,CH,SU1,voiture,public_sante,fr,4.97
F,68082,686,F,55+,employes,DE,AL2,voiture,commerce_services,fr,4.97
F,68082,686,F,55+,prof_inter,CH,SU7,voiture,industrie,fr,4.97
F,68082,686,H,15-29,ouvriers,CH,SU7,voiture,construction,fr,4.97
F,68082,686,H,30-44,cadres,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,cadres,CH,SU6,voiture,industrie,fr,9.95
F,68082,686,H,30-44,employes,CH,SU7,voiture,industrie,fr,4.97
F,68082,686,H,30-44,employes,CH,SU9,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,ouvriers,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,ouvriers,CH,SU6,voiture,construction,fr,4.97
F,68082,686,H,30-44,ouvriers,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,H,30-44,ouvriers,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,ouvriers,CH,SU7,voiture,industrie,fr,4.97
F,68082,686,H,30-44,ouvriers,DE,AL3,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,30-44,prof_inter,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,H,45-54,cadres,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,employes,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,employes,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,ouvriers,CH,SU6,voiture,construction,fr,4.97
F,68082,686,H,45-54,ouvriers,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,H,45-54,ouvriers,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,ouvriers,CH,SU7,voiture,construction,fr,4.97
F,68082,686,H,45-54,ouvriers,CH,SU9,voiture,industrie,fr,4.97
F,68082,686,H,45-54,prof_inter,CH,SU3,voiture,industrie,fr,4.97
F,68082,686,H,45-54,prof_inter,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,prof_inter,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,H,45-54,prof_inter,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,45-54,prof_inter,DE,AL3,voiture,industrie,fr,4.97
F,68082,686,H,55+,cadres,CH,SU6,voiture,industrie,fr,4.97
F,68082,686,H,55+,employes,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,55+,ouvriers,CH,SU5,voiture,industrie,fr,4.97
F,68082,686,H,55+,ouvriers,CH,SU6,voiture,commerce_services,fr,4.97
F,68082,686,H,55+,ouvriers,CH,SU7,voiture,industrie,fr,4.97
F,68082,686,H,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,4.97
F,68082,686,H,55+,prof_inter,DE,AL3,voiture,commerce_services,fr,4.97
F,68084,684,F,15-29,prof_inter,CH,SU6,tc,commerce_services,fr,5.04
F,68084,684,F,30-44,artisans,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,F,30-44,cadres,CH,SU6,voiture,industrie,fr,10.08
F,68084,684,F,30-44,cadres,CH,SU7,voiture,commerce_services,fr,5.04
F,68084,684,F,30-44,employes,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,F,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,10.08
F,68084,684,F,30-44,prof_inter,CH,SU9,voiture,public_sante,fr,5.04
F,68084,684,F,45-54,cadres,CH,SU7,voiture,commerce_services,fr,5.04
F,68084,684,F,45-54,employes,CH,SU6,tc,commerce_services,fr,10.08
F,68084,684,F,45-54,employes,DE,AL3,voiture,industrie,etr,5.04
F,68084,684,F,45-54,prof_inter,CH,SU6,tc,public_sante,fr,5.04
F,68084,684,F,45-54,prof_inter,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,F,55+,employes,CH,SU6,tc,public_sante,fr,5.04
F,68084,684,F,55+,employes,CH,SU6,voiture,public_sante,fr,5.04
F,68084,684,F,55+,employes,CH,SU7,voiture,commerce_services,fr,5.04
F,68084,684,F,55+,employes,CH,SU7,voiture,public_sante,fr,5.04
F,68084,684,F,55+,ouvriers,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,F,55+,prof_inter,CH,SU6,tc,industrie,fr,5.04
F,68084,684,F,55+,prof_inter,CH,SU6,voiture,industrie,fr,5.04
F,68084,684,F,55+,prof_inter,CH,SU9,voiture,public_sante,fr,5.04
F,68084,684,H,15-29,prof_inter,CH,SU7,voiture,industrie,fr,5.04
F,68084,684,H,30-44,artisans,CH,SU5,voiture,commerce_services,fr,5.04
F,68084,684,H,30-44,cadres,CH,SU6,tc,commerce_services,fr,5.04
F,68084,684,H,30-44,cadres,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,H,30-44,employes,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,H,30-44,ouvriers,CH,SU7,voiture,construction,fr,5.04
F,68084,684,H,30-44,prof_inter,CH,SU4,voiture,commerce_services,fr,5.04
F,68084,684,H,30-44,prof_inter,CH,SU6,voiture,commerce_services,fr,5.04
F,68084,684,H,30-44,prof_inter,CH,SU6,voiture,construction,fr,5.04
F,68084,684,H,30-44,prof_inter,CH,SU6,voiture,industrie,fr,10.08
F,68084,684,H,30-44,prof_inter,CH,SU7,voiture,commerce_services,fr,5.04
F,68084,684,H,45-54,cadres,CH,SU6,voiture,commerce_services,fr,10.08
F,68084,684,H,45-54,ouvriers,CH,SU6,voiture,commerce_services,fr,10.08
F,68084,684,H,55+,cadres,CH,SU6,tc,commerce_services,fr,5.04
F,68084,684,H,55+,cadres,CH,SU7,voiture,commerce_services,fr,5.04
F,68084,684,H,55+,employes,CH,SU6,voiture,industrie,fr,5.04
F,68086,681,H,55+,prof_inter,CH,SU7,voiture,commerce_services,fr,5.35
F,68087,681,F,15-29,ouvriers,CH,SU7,voiture,industrie,etr,4.85
F,68087,681,F,30-44,cadres,CH,SUD,tc,industrie,fr,4.86
F,68087,681,F,30-44,employes,CH,SU8,voiture,commerce_services,fr,4.88
F,68087,681,H,15-29,ouvriers,CH,SU6,voiture,commerce_services,fr,4.88
F,68087,681,H,15-29,ouvriers,CH,SU7,voiture,industrie,fr,4.85
F,68087,681,H,15-29,ouvriers,CH,SUD,voiture,agriculture,fr,4.84
F,68087,681,H,30-44,cadres,CH,SU7,voiture,commerce_services,fr,4.85
F,68087,681,H,30-44,cadres,CH,SU7,voiture,public_sante,fr,4.91
F,68087,681,H,30-44,ouvriers,CH,SU6,voiture,commerce_services,fr,4.88
F,68087,681,H,45-54,cadres,CH,SU7,voiture,industrie,fr,4.85
F,68087,681,H,45-54,ouvriers,CH,SU6,voiture,industrie,fr,4.85
F,68087,681,H,45-54,prof_inter,CH,SU7,voiture,industrie,fr,4.88
F,68087,681,H,55+,ouvriers,CH,SU6,voiture,construction,fr,4.84
F,68087,681,H,55+,prof_inter,CH,SUD,voiture,commerce_services,fr,4.85
F,68088,684,F,15-29,cadres,CH,SU2,voiture,industrie,fr,5.23
F,68088,684,F,30-44,cadres,CH,SU6,voiture,commerce_services,fr,5.23
